Categoria,Producto,Marca,Cantidad,Unidad,Precio,Establecimiento,Direccion,De partamento,Municipio,Fecha Sondeo
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.50,"MetroLibro, Metrogalerías","Centro Comercial Metrogalerías, local N° 2, Calle Sisimiles, San Salvador",San Salvador,San Salvador,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.50,"Multiservicios Victoria, librería, copias y más",7a. Calle Oriente entre 1a y 3a Avenida Sur Barrio Santa Cruz,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.15,"Papelera y Librería Latino América, Metrocentro 7a etapa","Centro Comercial Metrocentro 7a Etapa, Local 221-P, San Salvador",San Salvador,San Salvador,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.84,Papeleria y libreria Latinoamerica,"7a. Etapa, local. N. 221-P",San Salvador,San Salvador,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$1.77,Súper Selectos España,Entre Avenida España y Tercera Calle Poniente,San Salvador,San Salvador,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.59,Súper Selectos Plaza Mundo,kilometro 4 1/2 boulevard del EJercito Ctro. Plaza Mundo local ancla -A,San Salvador,Soyapango,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.29,Súper Selectos Selectos Metrocentro Octava Etapa,"Condominio Metrocentro Octava Etapa, Local Numero 281",San Salvador,San Salvador,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.85,Utilesa Nº 2,"2a Calle Poniente No 206, San Miguel",San Miguel,San Miguel,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.35,Walmart Boulevar del Ejército,kilometro 4 1/2 y cuarta avenida sur,San Salvador,Soyapango,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.15,Walmart Escalon,Colonia Escalon Entre calle Nueva N 1 Y calle Nueva 2 San Salvador.,San Salvador,San Salvador,5/1/2018
